0.0 0.0
0.0 0.011397946532786215
0.0 0.017157401515896023
0.0 0.012850562357050946
0.0 0.01177390174571587
0.0 0.010698762469917501
0.0 0.009988184241698957
0.0 0.01282755996475624
0.0 0.01814798297792484
0.0 0.018188552151404063
0.0 0.010557578486614037
0.0 0.017274727353876914
0.0 0.02049076957559518
0.0 0.009461872294070724
0.0 0.0034937903463208
0.0 0.014045356008399793
0.0 0.01882233720680602
0.0 0.008750880459128144
0.0 0.015631374689553786
0.0 0.006178126127773815
0.0 0.015548540826445441
0.0 0.015741652481439602
0.0 0.010756568136158766
0.0 0.014230415888132177
0.0 0.016579027293642457
0.0 0.006312241088959965
0.0 0.012386219264720614
0.0 0.017556060011463648
0.0 0.007066027970897342
0.0 0.015633514381169042
0.0 0.01398747238404847
0.0 0.011210625136960016
0.0 0.014582897296163909
0.0 0.005500411580461681
0.0 0.0020244024317205215
0.0 0.013985569846078395
0.0 0.006006047704451531
0.0 0.002215303142571351
0.0 0.011054841656094215
0.0 0.016589152093047926
0.0 0.00653121524828761
0.0 0.012030389112059831
0.0 0.01591002608626168
0.0 0.019462834252361696
0.0 0.016355549430755855
0.0 0.011234126939655231
0.0 0.014230597233220621
0.0 0.016389560739521972
0.0 0.0062222558145113935
0.0 0.014893820404677502
0.0 0.007819699460800232
0.0 0.012004809350861387
0.0 0.015701601811275844
0.0 0.01861093763621507
0.0 0.0073447941171919575
0.0 0.012591872266716094
0.0 0.01681440076505374
0.0 0.0075069329270310865
0.0 0.01135222001892256
0.0 0.01474125293301008
0.0 0.016837006323372466
0.0 0.009516363391074313
0.0 0.012975493638657857
0.0 0.016682773397751902
0.0 0.019387932416546464
0.0 0.007772332635282477
0.0 0.016169316248641256
0.0 0.019207388568936428
0.0 0.009659134665492008
0.0 0.012767482338662633
0.0 0.017589792478654356
0.0 0.02042317097746662
0.0 0.021681237932308632
0.013060347820277847 0.018900121218903804
0.018681442316085914 0.011679905335091443
0.008611198338327504 0.014391286208563238
0.0031795979647183913 0.01864614700446211
0.0011697876583503014 0.020827639483787925
0.00043034136190933994 0.019561067961152402
0.0001583137433158524 0.011265219346126206
5.824037144494196e-05 0.013709973965247965
2.142543530094529e-05 0.017125123524195273
7.88197716536778e-06 0.019791856663899213
2.899617354921586e-06 0.021431939591150757
1.0667096121395735e-06 0.021310002669455798
3.92420536006114e-07 0.018025214571271556
1.443634474901278e-07 0.012125571927974333
5.310834438825133e-08 0.01369438294039014
1.953746805509051e-08 0.017020968737232172
7.187432830011639e-09 0.019521081066894194
2.6441087729619745e-09 0.0189066163502645
9.727132577937648e-10 0.011233722782182974
3.5784120969722557e-10 0.01335809596617347
0.01337288379535532 0.01646730820796129
0.018029317731438864 0.019147463689789767
0.01581912117477806 0.01956969723367822
0.011890854020219487 0.01676514523971096
0.01421423448637137 0.01255595250501272
0.016634566403012536 0.014461046984410631
0.019035404920850294 0.016280370653485813
